scenario,2026,2027,2028,2029,2030
E 251,1.0080887325053784,1.0140869147319351,1.0238082263637418,1.0129521200041902,1.0222980339090753
E 252,1.0007391628452094,1.0199781724068184,1.0293445217443513,1.0382502852656308,1.0412549778434692
E 253,1.0224739716524496,1.026243695474327,1.0460681023381655,1.0624163720906685,1.0741647228330793
E 254,1.004651536665925,1.0013729944203242,1.0071275547126792,1.0239612678790802,1.0082329352601065
E 255,1.0053842360765588,1.0156000186801455,1.023350981871521,1.0276639996945462,1.0428175223581184
E 256,0.989678418893975,0.9997607639246421,1.0135415286883043,1.0045499111205045,0.9950260218134523
E 257,1.010894199364517,1.0016693778676433,1.0117356210240254,1.0076720284492635,1.0090595278640626
E 258,1.00524587881084,1.009742815219882,1.013863398078089,1.0278726721419866,1.0376420214858924
E 259,0.9919168804390212,0.9943138416381951,1.0112319632437885,1.0242628744695286,1.0272033074655038
E 260,0.9954443077813153,0.992737788057792,1.0023734205891996,0.9908023422661938,0.9926425242632768
E 261,1.002620148355479,1.0036877951278234,1.016624454686908,1.0270653047118818,1.021136373729835
E 262,0.9953850244327396,1.014300583623805,1.0198671574929354,1.0447379437498288,1.039429158359992
E 263,0.9961490765409066,0.9919412397424674,1.0126014054812218,1.0191883847425873,1.0244818684697679
E 264,1.0082585523279755,1.0251938729886756,1.0317297588784087,1.0211249126350206,1.0421399925158874
E 265,1.0218942706927938,1.0305486641776385,1.0260364677093021,1.024942634795108,1.0263975792586555
E 266,1.0097581274040877,0.9994613419604911,1.0037988653807797,1.015368274490648,1.028361364871714
E 267,1.0224160624429355,1.0322018471811283,1.0366060616574033,1.0446825860776487,1.0491998139957097
E 268,1.0210301223166525,1.014961072193085,1.0133142126388308,1.0168574538765416,1.0123719845644563
E 269,1.0118009374488104,1.0110378441143817,0.9971847775233396,1.0154397518623328,1.021253382575919
E 270,0.9991387634612463,1.0115124683221528,1.0062958483627185,1.0167830141160954,1.01425612938577
E 271,1.0016836061673735,1.001163292355918,0.9858687012842399,0.9993323030780742,1.0024020782039629
E 272,1.009578244365847,1.0180562945396059,1.0338298359060591,1.0279883569030852,1.0347820544697717
E 273,1.0112824478953726,1.0184351273626986,1.0260958164617158,1.0447744584529541,1.055333544553817
E 274,1.006053203711117,1.0129318250645087,1.011142792859498,1.012723673329338,1.02112118772425
E 275,1.0024274536024533,1.0085426639555979,1.0122607239826455,1.0176947175198339,1.0210520760828987
E 276,1.0105481516130375,1.0192849564611235,1.0305784133401366,1.037066480974954,1.0499270105225147
E 277,0.9970970705428057,1.00668314903469,1.0079415799204865,0.997847773960454,1.0019007411223355
E 278,1.014416655033386,1.0238895412600075,1.0388157688908701,1.0454424926896875,1.05225550590898
E 279,1.0096929083928674,1.0132563800643524,1.0172753892800772,1.0250134350362,1.032620780599115
E 280,1.0020137494490104,0.993376701605831,0.9781995043195039,0.9867763189890897,0.9775618017430562
E 281,1.0077213969082919,1.0096462655382492,1.0337960303928133,1.0591849296137972,1.0790471731520261
E 282,1.0047183355898177,1.0123753392950474,0.9975086394320227,0.9979530706427693,0.9912133499613881
E 283,1.0072181637702182,1.0162976117339375,1.0321725403488726,1.023229471907242,1.0414264895089929
E 284,0.9904576700437551,0.9945879123542564,1.0158611196063514,1.0119307174221337,1.0226478310706024
E 285,1.0064494727773408,1.0117040933859793,1.028586964871328,1.0309816625308077,1.0488956776300278
E 286,1.0092233749614548,1.008189464678232,1.0084403062000897,1.0165315278705669,1.025213480247059
E 287,0.9846980790296849,0.9840866748492806,0.9942248085762294,0.993740773056107,0.9937034031496033
E 288,1.0075976153659993,1.0120999043504255,1.0228113444515003,1.0240579370516107,1.0205252859578038
E 289,0.9888024576640976,0.9806700617280588,0.9910892104372295,0.9911195839349376,1.0024361009820848
E 290,1.0094023888449282,1.021664359384533,1.03941676174161,1.043302158017347,1.0568224795035612
E 291,0.9929916167996117,1.0096109366572705,1.0072455502975903,1.009562656989222,1.018246931995395
E 292,0.9956153459169933,1.0092452026705094,1.0253927178415367,1.0262651080917928,1.0478731768054923
E 293,1.0112127690762465,1.0238136398579107,1.0042320112408398,0.9998105715907138,1.0027927190824304
E 294,0.9921763792768042,0.9912849311093399,0.9989503913127463,1.0033675949447804,1.0095406631930113
E 295,1.0115859285741595,1.016154567025963,1.0155815954076493,1.0169230087144505,1.025919999619032
E 296,0.9878843672345208,0.9963279598612192,1.008933710905597,1.015530773995554,1.035118197175887
E 297,0.9961720413741455,0.9952243254815029,1.0061960077915637,1.0215959332769635,1.0236038221502644
E 298,0.9933390671600184,0.9837966579845934,0.98219421248686,0.9773845464360219,0.9795373337585366
E 299,1.009812699478017,1.0204129137513849,1.0225562573472886,1.0337588737765016,1.0382940544608237
E 300,1.0036156706024286,1.006220723880477,1.0148763602519815,1.021608031411072,1.028145395307344
E 301,0.9967337579337288,1.0128996505587688,1.00205738435995,1.0086814259634571,1.020151601948292
E 302,1.004158630771997,1.0045244185687852,1.0020307814727754,0.9868364847231046,0.9905837284026209
E 303,0.9828081234921668,0.9989417532603115,1.0011088193518243,1.0020048726260529,1.011033413601208
E 304,1.0133791282039843,1.0312864887753121,1.020846289438266,1.008357175274523,1.0184673891366525
E 305,1.0108505101048266,0.9915545525236888,0.9896026815729405,0.9969802358851731,1.0020820803903674
E 306,1.0097186285900674,1.0074754454885646,1.0069541653025276,1.0153943612666259,1.020507970979863
E 307,1.019122111868756,1.0126769080516396,1.0027740364243392,0.9991701548165295,1.0167301637288735
E 308,0.9971807898422562,1.001503220770073,1.009404567635898,1.0219396661412403,1.0151124080693714
E 309,1.0098130637214404,1.0229452023572152,1.0224236253421846,1.0352488185282045,1.037007508155852
E 310,1.0089735307859444,1.017908874012395,1.01387813393778,1.0219363409056015,1.0210169617493414
E 311,1.0099907948234268,1.0247583265888327,1.0207322460812807,1.0287130088564953,1.0249955270707873
E 312,1.0085217386650138,1.0135510273134034,1.010030188425495,1.0183402260561252,1.007467941948482
E 313,0.9936390999454062,1.002597082422962,1.0127141868817064,1.016875173713657,1.0280897131899243
E 314,1.005577525553336,1.0174574761375563,1.0102649450350987,1.0320268713838099,1.0453526739242267
E 315,1.0136624120625293,1.013104152739701,1.0031861479208346,1.0012596092358248,1.0083645516878779
E 316,1.019750195269158,1.0305035556974527,1.0353732495495023,1.0413903020064188,1.0312044564422076
E 317,1.0180760768866333,1.038531709433061,1.026381657131413,1.0286384943290394,1.0370394545701074
E 318,1.0206966877273935,1.0370667047232205,1.062803292583912,1.0641470682078216,1.0690348535987635
E 319,1.007005156772692,1.0068416222573238,1.015898846657196,1.0194746213577968,1.0338659042755303
E 320,1.0168717542097279,1.0276027981856264,1.0110933929740349,1.0053333823943469,1.009828225978221
E 321,0.9933377922684855,1.0006217620133773,0.9954165747796316,0.9920133916040963,0.9961444614421741
E 322,1.010675812787004,1.005086553496338,1.0123800503411433,1.0117509423705382,1.0116121150999766
E 323,1.0080256001066688,1.0259579646815322,1.0283729361210663,1.0493529023922452,1.037543183705372
E 324,1.0141593124562511,1.0227539556338854,1.0299892699737712,1.044413415310079,1.0519311084573189
E 325,1.0031945289755644,1.0137793089414624,1.0083685171334813,0.9905162394066616,1.0012486967142096
E 326,1.0070266834606576,1.0197020759573938,1.016832057820789,1.0293916755773924,1.0395678862432332
E 327,1.0055982458616815,1.0172278568799948,1.009115621530891,1.0196919963024456,1.0222576005128685
E 328,1.009799627116032,1.0139241622382107,1.006467607743475,0.9938109579125441,0.9913242707007075
E 329,1.0084461807795797,1.0176261997221703,1.0369722712447538,1.0226571438811567,1.0343796486225072
E 330,1.0050986675670293,1.0006977088105888,0.9926156149910058,0.9847540756283987,0.9820826703314754
E 331,1.0127505278891455,1.0211530680860708,1.0082663502083486,1.021320361957186,1.040554504192842
E 332,0.9912506591990009,0.9999636701923795,1.0103585484591038,1.0218219673624667,1.0303422921376888
E 333,0.9931767683342185,0.9966893028905529,1.0040287253779971,0.9908511660989978,1.0040668333868914
E 334,0.9851369727364896,1.004279634241415,0.9995169369342691,1.0115569549224863,1.0176364573027665
E 335,1.0013175347871441,1.0080421564391602,1.0200940251696824,1.0415122884507968,1.0540155532418658
E 336,1.0125863479811774,1.0176001221465079,1.0131695264305374,1.0250604353204906,1.0255347216769413
E 337,1.0121144260700685,1.0159613045412008,1.0262121563798485,1.0165833612677682,1.028248661840442
E 338,0.9903999442133558,1.001645897308524,1.00941293362254,1.0084144020132477,1.0028743233358552
E 339,0.9995641937081563,1.014945081054308,1.0255846933074502,1.031407046129128,1.046227105354615
E 340,1.0005061832265598,1.002796264373426,0.9960132179375828,1.0035885249861765,1.0090726392659677
E 341,1.0156464030615615,1.0236852902482954,1.0221950164789728,1.0243208692380057,1.0250911911226774
E 342,0.987803531899147,0.9823990264819805,0.9805558407813191,0.96411639579182,0.9844733425338597
E 343,1.0011310819300563,0.9941183294806393,1.0021086089210953,0.9931772628165072,1.0003645007077302
E 344,1.0004673783831972,1.0152257044960136,1.033063283532164,1.02689280358262,1.0264615140933517
E 345,1.004974409533824,1.0141132878549308,1.0240525141588903,1.0301933505613214,1.012904371955865
E 346,1.0144345488987017,1.0028035061624847,1.0105563469147374,1.0050277959900453,1.0079259506810652
E 347,1.002898103029423,1.010458236989488,0.999258436832498,1.009118468886747,1.0217206534583096
E 348,0.9976479812354444,1.0194016147129301,1.02855911235065,1.041940013153893,1.0470970547033644
E 349,1.0025326326995132,1.0071516888275698,1.0262684690231447,1.0252681393256493,1.0375546182272022
E 350,1.0001447429820562,0.9996047519756867,0.9973683361221531,0.9989298485827959,1.0125452548722245
E 351,1.019757717801777,1.0348998456234495,1.0426032729222046,1.0501566517288707,1.0657934132653157
E 352,1.0117343469859512,1.023552665706642,1.0262823589257652,1.0365673854675552,1.0249972127873717
E 353,1.0058090940361342,1.0029259655060936,1.0031555383274435,0.985775110570041,0.9896071567093413
E 354,0.9988051060021953,1.0083149312617616,1.020031590018834,1.0255473574673468,1.0323160909064315
E 355,1.0100956971432882,1.003729780401073,1.0094324881154164,1.002598836833715,1.0040002309435152
E 356,1.007188340905994,0.99706410166433,1.0153637303948009,1.0178219586797872,1.0192401905124204
E 357,1.0190260896754362,1.0388839174641478,1.0494992620509849,1.0569218560887679,1.047873411545549
E 358,1.0046757970637974,0.9977341754980147,1.0044426085513773,1.0164371519518736,1.022363733840597
E 359,1.0003784915905987,1.0126868075760647,1.0303810582261554,1.03782020059046,1.0546834494548951
E 360,0.9961189668494014,1.006672608571895,1.0125798284373706,1.0284972235909862,1.0229077613165958
E 361,1.0023934203966267,1.013587001527417,1.0256039543299054,1.0180499126606177,1.0354277046630924
E 362,1.004873744795062,0.9961493458442877,0.9964392738435113,1.0114381087372672,1.02147607288464
E 363,1.0121617548554795,1.0099358622734897,1.016251242820109,1.030499357362374,1.042851481519071
E 364,1.006866482954253,1.0192549500681303,1.0019558877769639,1.014837680406728,1.0143407582208985
E 365,1.0016692046236313,1.0220958837704908,1.0318539344904336,1.038482963091083,1.0332385505713
E 366,0.9928468781818853,0.99099272828269,0.9988007334363544,1.0113531675975285,1.0314728699923046
E 367,0.9991774214794977,0.997579696977176,1.0029699341728482,1.0251691747016003,1.0252124582816995
E 368,1.0022243537051516,1.0152062325164144,1.0142254697096784,1.0109644887345965,1.0240451673664408
E 369,1.011005976195579,1.0087520380053392,1.0264567208538393,1.0318409024070103,1.0428744877918483
E 370,1.0083616308631258,1.0149765466274385,1.0241431133796601,1.0374922607946995,1.0304333135652097
E 371,1.0012127611559778,0.9947615491091728,1.0102638721161783,1.0273006879013575,1.0365753564355733
E 372,0.9856707644521998,1.0039393140038921,1.0203513994707416,1.0317602041640959,1.028614505149922
E 373,1.002837148374897,1.0052168175739895,0.9865351739392353,0.9957338252375597,0.9842206561283223
E 374,1.0021351399007201,1.005582191428059,1.0152112317223403,1.0296323527250963,1.0404476578422452
E 375,1.0165071816558335,1.0190591918242784,1.0383906054413687,1.0379688004022907,1.0450490501045733
E 376,1.0091719905344312,1.0293921705870752,1.0229552206625923,1.019994079398374,1.0315505635071016
E 377,0.9926135061055467,0.9976858340242858,1.0016960986401164,1.0070469328929652,1.0047900228331241
E 378,0.9970153674400267,1.0143581487331341,1.0269229115810514,1.0125350230744778,1.0187957101381293
E 379,1.0009609358136466,1.0131468276953768,1.022952852822197,1.0114260438064773,1.0152541199360643
E 380,1.0158721170848217,1.0253050675746402,1.0337388673994132,1.0484051245446286,1.0657922909092048
E 381,0.9819727145732374,0.990728270484344,0.9807848146940641,0.9953378989971808,0.9948653629970328
E 382,1.0186951945040446,1.0347211960892708,1.0489181041315647,1.059514388573068,1.0773793257674609
E 383,0.9960023215219211,1.0034218782986857,1.0154179646979713,1.032472006768963,1.036037155234132
E 384,1.003338029451766,1.0246164025610691,1.0343496173678381,1.0352805647330243,1.0557393399588093
E 385,1.0234902947212958,1.018768099829704,1.0403463226847296,1.0476783868354287,1.0662195534189118
E 386,1.0135093388200112,1.015227023131491,1.01429982903452,1.024321346897457,1.0125546877466614
E 387,1.0073779223248145,1.0152689588583657,1.0069848427148695,1.0109110410500417,1.0233594533763481
E 388,1.00713603103695,1.0254752679441763,1.0091657788920951,1.0224044821756098,1.0230828651231283
E 389,0.9871184070180813,0.9988093361244006,1.0027058974754228,1.0142178659456458,1.031159637738559
E 390,1.0111951920383966,1.0214312918955015,1.0356655279549822,1.0394202619318607,1.0216706407889564
E 391,1.0057711957986983,1.0246658619174365,1.0238677263842302,1.0094290801409151,1.0243081886791423
E 392,1.0116731078337469,1.0024625839339019,1.0104578521284997,1.0138235230507184,1.0092066093259586
E 393,0.9899752565290426,0.9938226748172765,1.0039274765238295,1.0190074133171128,1.034756240460407
E 394,1.0132862224359973,1.0185858063719118,1.0319042044342694,1.0302479859571811,1.0392709270816818
E 395,1.0103428432720054,1.0098498234934947,1.0114119207330055,1.005404405391272,1.0122419910009655
E 396,1.0120914965838264,1.0275936627534394,1.0364300738624865,1.0474564273805065,1.0537854323783407
E 397,0.9894117194467714,0.9871631742504143,0.9859955597657658,1.001543701404004,0.9871917048497493
E 398,0.987942783196778,0.9874580569634314,0.983331068501685,0.9871793253655462,0.9889117737077523
E 399,1.000032373918026,1.018296907215539,1.0174900122165116,1.03547892934095,1.0529331010480287
E 400,0.9890224320569301,1.0049096740310848,1.0036912274892087,1.0154832902149835,1.0234789471573393
E 401,1.0011422159831014,1.0224599177775615,1.025216484646008,1.0461790393323842,1.0518324632573588
E 402,1.002172077872527,1.0105044470896656,1.0062484132457246,1.0224167614451698,1.0335372801038036
E 403,1.0059597269376213,0.9950434191564995,0.9895445924154251,0.9986786333424473,0.998392600430739
E 404,1.0105948166917522,1.0148972320083844,1.0106300216970243,1.0165992417540852,1.0159171010424728
E 405,1.0062957521114726,1.0100437682811076,1.0013802685800852,1.0033289534035195,1.0024642582861951
E 406,0.9882858085116499,0.9918206987266652,1.0019880552029032,1.0186178015526026,1.0172048480871994
E 407,0.9859289397311016,1.0012517149527733,1.008059233045671,1.0106842218058976,1.0127750382865925
E 408,1.0169832604401496,1.0222088620952545,1.0262061729835077,1.0312327031980362,1.0496413862518053
E 409,1.0166818367930748,1.0319000358417376,1.0333806342869194,1.0425377420295137,1.0450139844808488
E 410,1.0057931945581855,1.0094069410073254,1.0159826014128026,1.0209651423492576,1.0327349964088999
E 411,1.017301481453701,1.0116199129901995,1.0364854451903343,1.0380802094693167,1.0573746405187585
E 412,0.9989207823389623,1.02130093933918,1.02854610045598,1.0411133098149679,1.033698747926553
E 413,1.012366908116993,1.0055381211861212,1.0091371238014089,1.020201070093965,1.0178315540853518
E 414,1.0154068591775698,1.0119331365956825,1.0117946005980996,1.00250872349025,1.0011432376959697
E 415,1.0103362102750213,1.026851980923714,1.043384210221513,1.0622408273550308,1.0764033259453594
E 416,1.0038452913394527,1.0098637822465766,1.0339068070899258,1.0503900188268676,1.0641633647006163
E 417,1.0079858970822508,1.00662965896534,1.0218772081135685,1.0293112749349713,1.0158945857152473
E 418,1.008924310854255,1.0269683241573397,1.0436806604520872,1.0398001495749805,1.046013726459056
E 419,0.9993520791110753,0.9900726597022783,1.0050572840222693,1.0114299519568342,1.026887560565883
E 420,0.9964413744608189,1.0000133917034948,1.0195707876916456,1.0081820306523834,1.015917392032068
E 421,1.0037058994930301,1.0237208941066493,1.0341005868129942,1.0435223510034066,1.046815070830648
E 422,0.9825362933873896,0.9848644362824814,0.9826344337090918,0.9826244145587737,0.9950252996667027
E 423,1.0109755665697215,1.002051885631175,1.015299340956832,1.013814171469802,1.0170568296812847
E 424,0.9857147890893161,0.9965078411225379,0.991852018360028,1.0043232908421518,0.9890914575768357
E 425,1.0155940096735359,1.0138689286254257,1.0006341095734927,0.9865608161958099,0.9853869639116657
E 426,0.9915733137953733,1.008150087375474,1.0180605302739156,1.0332547798064635,1.0429458735296038
E 427,1.0080681373147926,1.0270767185349463,1.0408337149264988,1.038990953302324,1.0482409355801203
E 428,1.01290045225601,1.0053544023582177,1.0129099141754667,1.0004483116740233,0.9892012645152327
E 429,1.0219428191130655,1.019163909909465,1.0218462342410923,1.0262807242729646,1.0330343741467551
E 430,0.9901873236182946,0.9902179758111355,0.9917533887899042,1.0007555562023134,0.9901664060087371
E 431,1.0066171397681287,1.0124365444406256,1.017198305607456,1.035499380473924,1.045253141027552
E 432,0.9887747163230083,0.9965432683618909,1.0025309008718823,1.011876425687349,1.020691389241129
E 433,1.0030226594223692,1.019039767160484,1.033122049851528,1.0415880091098304,1.0522381966245093
E 434,0.9928474448172321,0.9878690259624426,0.9853771753061382,1.0013409573485896,1.0025402520072726
E 435,1.0058899370308825,1.008560357609681,1.0080896015691683,1.0149675002298622,1.0159127776480101
E 436,1.0043757977910193,1.022702129567543,1.0204433100307113,1.0290725995758345,1.0251418452121817
E 437,1.0190625359790526,1.0101784610580002,1.0269006471444873,1.0279538310497898,1.0376747816677627
E 438,0.998121380867756,1.0089976879096567,1.0260884750802535,1.0342436787430507,1.051971988061345
E 439,1.0065374568253043,1.0272345735239314,1.0474474952498494,1.0545362904454803,1.0599577202803023
E 440,0.9956338765063903,1.0094044409246783,0.9960441984157978,0.998786857809919,1.0031743209890982
E 441,1.0018821946276324,1.0145764155709263,1.0118308623679666,1.0073862649532608,1.0187467430539077
E 442,1.0049898441535703,1.02332673737293,1.0282942247511355,1.0446853227096915,1.055285477411631
E 443,1.0031118501219918,0.9932407816144406,0.9971843930985712,1.0048224023798253,1.0036253547909746
E 444,1.0143947988193691,1.0274425484580412,1.036362581495064,1.0408582772259323,1.0315653862098666
E 445,1.010544752521676,1.0093624285304,1.0153491559412662,1.026115353778088,1.0304605893923
E 446,1.0145516910170722,1.0125513738496812,1.027868827728488,1.0387121999156956,1.045511051236016
E 447,1.0006769223649359,1.0124716478571685,1.0129616766750247,1.0113469598676674,1.0272268327374257
E 448,1.0214597589410677,1.0272217497987217,1.0147759655208446,1.0251954642012413,1.0350427073092545
E 449,1.0023579093840636,1.0182900340912948,1.0275087793615225,1.0348372463350757,1.0497669029794658
E 450,1.0113691730940257,1.0191806304892048,1.0085993619723235,1.0140467401862285,1.008425013208404
E 451,1.0120034725050715,1.0090341334546082,1.0013549750772521,1.0005527858369427,0.9939885677218664
E 452,1.0051918922627219,1.0009314198947818,1.0122473777991343,1.0250913354863735,1.0433439576956534
E 453,1.0036235199178718,1.0109324016086463,1.0150565131952296,1.0219040232511467,1.0381339861702297
E 454,1.0147146549401258,1.006210597019796,1.0145161278158041,1.0261880161042396,1.034258517826269
E 455,1.0220779053100852,1.0319343372869954,1.0377003515586556,1.0194232220334367,1.0345528734882958
E 456,1.0093515021027564,1.0266927645663309,1.0330426536252344,1.0305814276159,1.0261824391919845
E 457,1.0132364290029219,1.010674837559626,1.0138920598279675,1.016081526733974,1.0279570514177805
E 458,0.9964228724070604,1.008911313720866,1.0267152133609814,1.0355528627859225,1.0292736543025371
E 459,1.008316329491274,1.0236647999368393,1.0124248329000416,1.0230234801710525,1.0392009994479867
E 460,1.0026266988510206,1.0113572074686312,1.0094702375945017,1.002359389631659,0.9883958459605683
E 461,1.0158626360686458,1.0259506660083237,1.018932657521446,1.002433051388176,1.0129041881425807
E 462,1.010045098387059,1.001485764328133,0.9967753756247826,0.9924973906412654,0.9927077308790796
E 463,1.020124717343416,1.030454825309258,1.041229570525781,1.0451880226206245,1.0534177376849827
E 464,1.0087182422356087,1.024894373056786,1.0265561922431314,1.0339361599787824,1.0484022462734126
E 465,1.0163232618038456,1.0189123760035497,1.037758390991156,1.0449121410761484,1.057330582321071
E 466,1.011413515419299,1.0067096564983469,1.0165431017984123,1.014727441331558,1.020885619936254
E 467,1.009604061000993,1.0090262623217563,1.0193755715367379,1.032416228538444,1.0417918765647143
E 468,1.0072383113683228,1.0076024199048186,1.0164481547549644,1.0171876204097376,1.0313151397100595
E 469,1.0120145456067071,1.0266353318169419,1.0110612408127093,1.0186173327835157,1.0043497438227795
E 470,1.017986702174629,1.0165364390014986,1.0309806431750486,1.0327130312526416,1.0221032629947024
E 471,1.0084240777203368,1.0101972673065034,1.0250162594991794,1.020240897513735,1.011966978405128
E 472,1.0104117365622065,1.0235353453170741,1.0216175030119676,1.02885360652765,1.0228039630452848
E 473,0.9886263832882738,1.001586380386738,1.0081251289696316,0.9966128277440539,1.0003414041806482
E 474,1.0093705217747158,1.0108624208156938,1.0157643420556788,1.0284229787205434,1.0498187858890307
E 475,0.9892827669250575,0.9835458919609807,0.9814924743807218,0.964387926577913,0.9696433218579865
E 476,0.9872740593536915,0.9854323077509666,0.9961893881963161,0.9837816962047825,0.998830594592323
E 477,1.0070456274563655,1.0211951419554886,1.030701035538366,1.0381254566484184,1.052483598394797
E 478,1.0095886790172524,1.0276378451209895,1.0326770100966642,1.039792557241362,1.048822997496635
E 479,1.0102138782289638,1.0075135847347472,0.9961623542654298,1.0077795597796935,1.0014678287027123
E 480,0.9922379505418644,1.0049840343471637,1.0147406461012594,1.0107606998981842,1.0161202315072275
E 481,1.0055026774681008,1.0092152675087747,1.0210998868797372,1.02873122712052,1.0426168655007184
E 482,0.9984105376062262,0.9987251908090453,1.016047169156291,1.02349408080101,1.033574935416152
E 483,1.0194615254326533,1.0119977597639496,1.031495320384843,1.0242991600667741,1.0341003883825792
E 484,1.0049327603037443,1.0156509675876308,1.017558822004574,1.0236111447014264,1.0271869178046071
E 485,0.9821441138582084,0.998628599149009,1.0168839367681892,1.0254194947889606,1.0460709908131325
E 486,1.012683585306841,1.006791675154364,1.0100834104128216,1.0124460751738487,1.016784986424255
E 487,1.011198124959953,1.0232082679159682,1.0310004565164723,1.0367566483252864,1.0431266037987417
E 488,1.0057755592806037,1.0160353613501636,1.0203894959952864,1.0320479825046551,1.0462282219734336
E 489,0.9934439739284394,0.9877939340941166,0.9954257383477749,1.0030536602308195,1.0032846914935176
E 490,1.0112371596122158,1.0350856293299378,1.0405027050694076,1.0506840121960002,1.0539777408557296
E 491,1.013465231995469,1.014275524661234,1.025516922197967,1.0319127812735587,1.049223264711629
E 492,1.0005930344341702,1.0010456422512644,1.016511561136345,1.0253630936038813,1.0454136791166024
E 493,1.012099020203161,1.0293815747643755,1.0343640923072488,1.0353469549640753,1.0334590619647306
E 494,1.0006164494069485,1.010811452551636,1.0005313658104478,1.015075087916088,1.0158253283677785
E 495,0.9935714517784279,1.0030322872510193,1.0176140499188955,1.028902576840467,1.0314587082981739
E 496,0.9819410824815414,0.9714978050718118,0.9689266686774226,0.9686603854827398,0.9724450396468876
E 497,1.0189446115335643,1.0287347140432441,1.0389962602249623,1.0478745533637548,1.0512201206046234
E 498,1.0091733893034904,1.0036749712424533,0.9903744181827696,1.002957656947951,1.019720715671069
E 499,1.016797564361665,1.0251899948687608,1.0320530631216849,1.021015951484676,1.0289527905690112
E 500,1.0012810962322125,1.0064909119566778,1.0268914691177338,1.0287936971109604,1.0356247620959997
